0.0,0.5860750116050326,2.051262540617614
0.633333333333333486,0.8791125174075418,1.1721500232100652
1.244444444444444304,5.860750116050269,6.57077635778833
2.33333333333333304,5.860750116050269,11.721500232100567
4.2350000000000005,22.85692545259608,70.57077635778833
5.8016666666666665,30.475900603461476,101.39097700766995
6.4016666666666673,43.076513352969606,110.68018985001827
8.2033333333333336,48.058150951612326,107.5118644902624
12.7700000000000005,57.43535113729278,84.68783917692662
14.1033333333333335,65.34736379396065,76.091051090872696
